,accuracies,losses
12069,0.971143,0.13901
12070,0.970986,0.207474
12071,0.970972,0.0857352
12072,0.970548,0.144998
12073,0.970541,0.125783
12074,0.9708,0.0519673
12075,0.970921,0.111355
12076,0.971169,0.0752373
12077,0.971026,0.096901
12078,0.970506,0.182996
12079,0.97075,0.0450614
12080,0.971111,0.0561798
12081,0.970732,0.13109
12082,0.97012,0.322727
12083,0.970357,0.0591366
12084,0.97,0.202504
12085,0.97,0.0553565
12086,0.969655,0.206276
12087,0.969545,0.230476
12088,0.969213,0.244209
12089,0.969222,0.118369
12090,0.969451,0.0721068
12091,0.969674,0.068942
12092,0.969677,0.15317
12093,0.969894,0.0564775
12094,0.97,0.150065
12095,0.969479,0.170692
12096,0.969381,0.112722
12097,0.96949,0.0792316
12098,0.969697,0.039964
12099,0.9697,0.0609368
12100,0.969604,0.112332
12101,0.969804,0.0604658
12102,0.969029,0.257103
12103,0.969135,0.0683188
12104,0.969333,0.0557697
12105,0.969623,0.0228591
12106,0.969907,0.0275175
12107,0.96963,0.139747
12108,0.969725,0.128957
12109,0.969545,0.149022
12110,0.96964,0.110171
12111,0.969732,0.0552754
12112,0.969912,0.0937265
12113,0.970175,0.0410759
12114,0.970261,0.0620964
12115,0.970172,0.109211
12116,0.97,0.172353
12117,0.97,0.153561
12118,0.970084,0.102034
12119,0.97025,0.0956999
12120,0.970248,0.0928061
12121,0.970492,0.0381803
12122,0.970488,0.10072
12123,0.970403,0.123877
12124,0.97048,0.0629311
12125,0.970238,0.262132
12126,0.969842,0.246644
12127,0.969844,0.103145
12128,0.969767,0.101559
12129,0.969846,0.111017
12130,0.969618,0.122232
12131,0.969621,0.11333
12132,0.969774,0.044081
12133,0.969701,0.0749531
12134,0.969704,0.0614553
12135,0.969853,0.0409225
12136,0.969708,0.11159
12137,0.96971,0.114054
12138,0.969784,0.0786039
12139,0.969714,0.183059
12140,0.969574,0.154914
12141,0.969577,0.115727
12142,0.969371,0.161545
12143,0.969028,0.189533
12144,0.969172,0.0550134
12145,0.96911,0.149416
12146,0.969116,0.108505
12147,0.969054,0.190322
12148,0.969128,0.0774414
12149,0.9692,0.0489153
12150,0.969205,0.0837566
12151,0.969079,0.221704
12152,0.969085,0.0783706
12153,0.969221,0.0738216
12154,0.96929,0.111232
12155,0.969295,0.103853
12156,0.969427,0.0550341
12157,0.969051,0.217507
12158,0.969057,0.116327
12159,0.969125,0.147443
12160,0.969006,0.137439
12161,0.969074,0.0781839
12162,0.969141,0.0443441
12163,0.969207,0.0522667
12164,0.969212,0.100707
12165,0.969337,0.0843271
12166,0.969401,0.103505
12167,0.969345,0.126425
12168,0.969467,0.0653275
12169,0.969529,0.0911354
12170,0.969474,0.11598
12171,0.969477,0.131163
12172,0.969364,0.134412
12173,0.969483,0.031485
12174,0.969371,0.114442
12175,0.969261,0.16115
12176,0.969209,0.0902129
12177,0.969157,0.120788
12178,0.969162,0.093984
12179,0.969056,0.122853
12180,0.969061,0.127003
12181,0.969121,0.0428731
12182,0.969235,0.0589922
12183,0.969239,0.146315
12184,0.969189,0.121091
12185,0.969194,0.126304
12186,0.969198,0.0642782
12187,0.969202,0.0787402
12188,0.969259,0.0746406
12189,0.969421,0.0334962
12190,0.969476,0.0710559
12191,0.969375,0.15037
12192,0.96943,0.108802
12193,0.969433,0.118546
12194,0.969487,0.0563601
12195,0.969439,0.0994583
12196,0.969492,0.0405561
12197,0.969545,0.0726573
12198,0.969498,0.144803
12199,0.96955,0.0872921
12200,0.969503,0.144742
12201,0.969455,0.151483
12202,0.969458,0.0781447
12203,0.96951,0.10404
12204,0.96961,0.0336385
12205,0.96966,0.122351
12206,0.969565,0.162262
12207,0.969327,0.268592
12208,0.96933,0.1108
12209,0.96919,0.209488
12210,0.9691,0.132648
12211,0.969009,0.128082
12212,0.969108,0.0553844
12213,0.969159,0.0935893
12214,0.969163,0.061363
12215,0.969028,0.121338
12216,0.969078,0.152537
12217,0.969083,0.0884783
12218,0.969132,0.059731
12219,0.969,0.139777
12220,0.96905,0.0498983
12221,0.969054,0.118211
12222,0.969103,0.100095
12223,0.969196,0.0397063
12224,0.969156,0.152663
12225,0.968894,0.282512
12226,0.968811,0.131748
12227,0.968816,0.0707455
12228,0.968777,0.0941049
12229,0.968913,0.0187929
12230,0.968788,0.158035
12231,0.968836,0.0513663
12232,0.968884,0.0903617
12233,0.968932,0.070099
12234,0.968979,0.0696672
12235,0.969068,0.10413
12236,0.968987,0.13007
12237,0.968866,0.175145
12238,0.968912,0.110982
12239,0.968875,0.155026
12240,0.968963,0.0694508
12241,0.968967,0.094459
12242,0.96893,0.108265
12243,0.969016,0.0421113
12244,0.96902,0.0714159
12245,0.969024,0.107343
12246,0.968988,0.148217
12247,0.969073,0.160768
12248,0.969197,0.0495927
12249,0.96916,0.117717
12250,0.969203,0.0606605
12251,0.969206,0.110993
12252,0.96917,0.0709889
12253,0.969291,0.0510074
12254,0.969333,0.0870476
12255,0.969297,0.153952
12256,0.9693,0.12769
12257,0.969302,0.102401
12258,0.969266,0.185186
12259,0.969231,0.0979004
12260,0.969272,0.0764262
12261,0.969351,0.0390562
12262,0.969354,0.0497333
12263,0.969242,0.190316
12264,0.96917,0.123558
12265,0.969098,0.207427
12266,0.969026,0.173024
12267,0.968918,0.195902
12268,0.968885,0.215485
12269,0.968963,0.0524614
12270,0.968967,0.0640873
12271,0.968824,0.267607
12272,0.968791,0.165983
12273,0.968832,0.0461943
12274,0.968836,0.0811209
12275,0.968804,0.125013
12276,0.968664,0.150936
12277,0.968597,0.111728
12278,0.96853,0.133316
12279,0.968643,0.041285
12280,0.968719,0.0440962
12281,0.968617,0.127397
12282,0.968693,0.0302355
12283,0.968627,0.167692
12284,0.968597,0.0994943
12285,0.968636,0.107484
12286,0.968641,0.128862
12287,0.968611,0.109686
12288,0.968685,0.069217
12289,0.968655,0.14324
12290,0.96866,0.0882388
12291,0.968664,0.0981747
12292,0.968635,0.117354
12293,0.968605,0.115391
12294,0.968644,0.117782
12295,0.968649,0.0572162
12296,0.968687,0.0483152
12297,0.968691,0.0900274
12298,0.968595,0.157636
12299,0.968567,0.116783
12300,0.968505,0.133966
12301,0.96851,0.115642
12302,0.968581,0.049695
12303,0.968684,0.0432464
12304,0.968721,0.084671
12305,0.968791,0.0630042
12306,0.968762,0.140067
12307,0.968766,0.0750825
12308,0.96877,0.0807469
12309,0.968774,0.129412
12310,0.968778,0.0890674
12311,0.968718,0.279269
12312,0.968754,0.0793712
12313,0.968726,0.15863
12314,0.968794,0.0852893
12315,0.968797,0.0998249
12316,0.968738,0.137649
12317,0.968648,0.299931
12318,0.968621,0.151023
12319,0.968594,0.104122
12320,0.968598,0.134153
12321,0.968602,0.123592
12322,0.968576,0.134782
12323,0.968457,0.203581
12324,0.968369,0.15493
12325,0.968436,0.041083
12326,0.96841,0.133748
12327,0.968445,0.146968
12328,0.968389,0.143638
12329,0.968455,0.0506763
12330,0.968489,0.0813994
12331,0.968524,0.0749039
12332,0.968589,0.0999485
12333,0.968563,0.177839
12334,0.968567,0.101156
12335,0.968571,0.0919042
12336,0.968605,0.0870799
12337,0.96858,0.130063
12338,0.968673,0.0377517
12339,0.968765,0.0314612
12340,0.968768,0.157886
12341,0.96883,0.0370606
12342,0.968921,0.0230027
12343,0.968924,0.0894398
12344,0.968841,0.242837
12345,0.968844,0.131501
12346,0.968847,0.14947
12347,0.968851,0.105284
12348,0.968711,0.19563
12349,0.968686,0.11066
12350,0.968718,0.0892423
12351,0.968778,0.0769856
12352,0.968782,0.125395
12353,0.968814,0.0629689
12354,0.968817,0.188007
12355,0.968876,0.0420728
12356,0.968824,0.158259
12357,0.968883,0.04484
12358,0.968942,0.059965
12359,0.968944,0.0844956
12360,0.968947,0.107915
12361,0.96895,0.106484
12362,0.968981,0.0746897
12363,0.969011,0.0638871
12364,0.968959,0.174684
12365,0.968962,0.0840246
12366,0.969046,0.0281821
12367,0.968995,0.208313
12368,0.96897,0.114696
12369,0.968946,0.0820976
12370,0.968841,0.218006
12371,0.968763,0.190944
12372,0.968794,0.115742
12373,0.96869,0.234556
12374,0.96864,0.194502
12375,0.968617,0.136652
12376,0.968647,0.0765083
12377,0.968651,0.10499
12378,0.968602,0.195516
12379,0.968658,0.0574253
12380,0.968688,0.0602097
12381,0.96877,0.036536
12382,0.968799,0.0667838
12383,0.968698,0.173574
12384,0.968753,0.046766
12385,0.968679,0.178446
12386,0.968656,0.0933367
12387,0.968608,0.113892
12388,0.968689,0.0221049
12389,0.968744,0.0511696
12390,0.968798,0.0589432
12391,0.968827,0.088247
12392,0.968855,0.0873035
12393,0.96868,0.307929
12394,0.968608,0.156367
12395,0.968586,0.10093
12396,0.968589,0.120311
12397,0.968593,0.084921
12398,0.968471,0.151943
12399,0.9685,0.0798466
12400,0.968479,0.0960611
12401,0.968532,0.0619393
12402,0.968561,0.0660918
12403,0.968564,0.0842836
12404,0.968593,0.0691809
12405,0.968547,0.125602
12406,0.968599,0.0765351
12407,0.968627,0.0564654
12408,0.968631,0.0819636
12409,0.96861,0.103609
12410,0.968589,0.138674
12411,0.968616,0.0707708
12412,0.968523,0.240036
12413,0.96843,0.166224
12414,0.968361,0.141511
12415,0.968365,0.142631
12416,0.968393,0.0718365
12417,0.968421,0.07726
12418,0.968401,0.0889395
12419,0.968405,0.114418
12420,0.968409,0.115759
12421,0.968365,0.126357
12422,0.968416,0.0705649
12423,0.968373,0.1707
12424,0.968235,0.232583
12425,0.968193,0.200991
12426,0.968173,0.093786
12427,0.968154,0.143817
12428,0.968135,0.132766
12429,0.968093,0.126077
12430,0.968121,0.0887009
12431,0.968125,0.0694264
12432,0.968129,0.0866336
12433,0.968203,0.03119
12434,0.968253,0.0793798
12435,0.968257,0.123554
12436,0.968261,0.119114
12437,0.968333,0.0308039
12438,0.968337,0.134196
12439,0.968295,0.156337
12440,0.968299,0.0879111
12441,0.968235,0.119186
12442,0.968262,0.0902038
12443,0.968266,0.137163
12444,0.968247,0.17803
12445,0.968274,0.0924034
12446,0.9683,0.0896622
12447,0.968259,0.0813269
12448,0.968263,0.191568
12449,0.968267,0.122864
12450,0.968226,0.0954104
12451,0.968252,0.142979
12452,0.968256,0.0810964
12453,0.96826,0.0708199
12454,0.968154,0.175867
12455,0.968048,0.184927
12456,0.968053,0.157913
12457,0.968079,0.136808
12458,0.968061,0.213635
12459,0.968044,0.147727
12460,0.968048,0.170682
12461,0.968052,0.108382
12462,0.967991,0.267919
12463,0.967974,0.152034
12464,0.967936,0.144416
12465,0.968004,0.0295596
12466,0.96803,0.0564509
12467,0.968013,0.183689
12468,0.96806,0.0492575
12469,0.968043,0.0856606
12470,0.968047,0.0884966
12471,0.968093,0.0582703
12472,0.967949,0.258884
12473,0.967975,0.124674
12474,0.967937,0.163687
12475,0.967962,0.121009
12476,0.967966,0.153931
12477,0.967929,0.131986
12478,0.967933,0.0914703
12479,0.967896,0.138392
12480,0.9679,0.0950756
12481,0.967925,0.0839344
12482,0.967909,0.0907841
12483,0.967872,0.147951
12484,0.967918,0.054363
12485,0.967942,0.0676773
12486,0.967947,0.11174
12487,0.967992,0.0447331
12488,0.968016,0.0459922
12489,0.967939,0.291441
12490,0.967821,0.261142
12491,0.967866,0.0442374
12492,0.96789,0.105756
12493,0.967895,0.0791419
12494,0.967859,0.146578
12495,0.967823,0.239155
12496,0.967787,0.181506
12497,0.967831,0.0603576
12498,0.967776,0.272346
12499,0.9678,0.0839169
12500,0.967864,0.0624173
12501,0.967888,0.0722078
12502,0.967853,0.204381
12503,0.967778,0.20275
12504,0.967703,0.221961
12505,0.967708,0.189512
12506,0.967712,0.0978587
12507,0.967736,0.0970386
12508,0.967741,0.0803557
12509,0.967804,0.0308811
12510,0.967828,0.0454774
12511,0.967871,0.0526244
12512,0.967817,0.145083
12513,0.967821,0.0969464
12514,0.967845,0.0479299
12515,0.967849,0.076853
12516,0.967872,0.0899965
12517,0.967876,0.105094
12518,0.967919,0.0663355
12519,0.967904,0.157772
12520,0.967927,0.107322
12521,0.967854,0.264381
12522,0.967858,0.12243
12523,0.967901,0.077431
12524,0.967943,0.0417333
12525,0.968004,0.0332497
12526,0.967989,0.131048
12527,0.967973,0.114049
12528,0.967939,0.179534
12529,0.96783,0.337877
12530,0.967872,0.0525746
12531,0.967857,0.139713
12532,0.967861,0.0905586
12533,0.967884,0.0431415
12534,0.967907,0.0829869
12535,0.967873,0.167796
12536,0.967858,0.109672
12537,0.967881,0.0785714
12538,0.967885,0.14755
12539,0.96787,0.144445
12540,0.967893,0.0913137
12541,0.967897,0.084723
12542,0.967937,0.0628454
12543,0.96796,0.0714876
12544,0.967982,0.0434944
12545,0.967967,0.167603
12546,0.968007,0.0457212
12547,0.968047,0.0480688
12548,0.968015,0.157799
12549,0.968018,0.126569
12550,0.968004,0.0619002
12551,0.968044,0.0688005
12552,0.967993,0.089122
12553,0.967996,0.162092
12554,0.968018,0.0720142
12555,0.96804,0.0855439
12556,0.968079,0.0437243
12557,0.968064,0.197367
12558,0.968032,0.147299
12559,0.968054,0.0621429
12560,0.968021,0.165511
12561,0.968078,0.0396104
12562,0.968028,0.170756
12563,0.968032,0.0823206
12564,0.968035,0.117725
12565,0.968021,0.0635883
12566,0.968042,0.0908434
12567,0.968063,0.0463224
12568,0.968067,0.104242
12569,0.968105,0.0713761
12570,0.968126,0.114008
12571,0.968164,0.0319638
12572,0.968202,0.0699631
12573,0.968258,0.0616168
12574,0.968278,0.0797832
12575,0.968299,0.0522556
12576,0.968302,0.152735
12577,0.968287,0.117252
12578,0.968307,0.0350842
12579,0.96831,0.0628241
12580,0.968296,0.0844118
12581,0.968333,0.032779
12582,0.968353,0.0450702
12583,0.968408,0.0244142
12584,0.968444,0.0252381
12585,0.968498,0.0278711
12586,0.968501,0.0575979
12587,0.968554,0.0290615
12588,0.968506,0.185349
12589,0.968559,0.00834843
12590,0.968612,0.012173
12591,0.968666,0.00794483
12592,0.968718,0.0363542
12593,0.968771,0.0697333
12594,0.968824,0.0472175
12595,0.968876,0.00848854
12596,0.968911,0.0762551
12597,0.968763,0.559954
12598,0.968815,0.00972586
12599,0.968833,0.184347
12600,0.98,0.0920317
12601,0.955,0.141258
12602,0.963333,0.0813159
12603,0.9725,0.0198808
12604,0.97,0.12698
12605,0.97,0.13158
12606,0.971429,0.114989
12607,0.96875,0.108683
12608,0.967778,0.138938
12609,0.967,0.148142
12610,0.962727,0.266556
12611,0.961667,0.113976
12612,0.960769,0.212151
12613,0.961429,0.181763
12614,0.961333,0.129887
12615,0.960625,0.132715
12616,0.962353,0.0959353
12617,0.963889,0.0397786
12618,0.964737,0.0883146
12619,0.9645,0.092863
12620,0.964762,0.0853812
12621,0.965909,0.0285439
12622,0.966087,0.0857997
12623,0.9675,0.026939
12624,0.9676,0.0941189
12625,0.968846,0.0321782
12626,0.968889,0.144668
12627,0.969286,0.103302
12628,0.97,0.0644444
12629,0.97,0.074279
12630,0.97,0.101501
12631,0.970937,0.0308702
12632,0.971212,0.0765837
12633,0.971765,0.0350401
12634,0.972,0.0636289
12635,0.972222,0.0845081
12636,0.971622,0.118498
12637,0.971842,0.0754673
12638,0.972308,0.0425537
12639,0.973,0.0308942
12640,0.972927,0.0821691
12641,0.972381,0.103315
12642,0.972326,0.126052
12643,0.972273,0.108093
12644,0.972667,0.115573
12645,0.972826,0.058061
12646,0.97234,0.115511
12647,0.972708,0.048382
12648,0.972857,0.0540665
12649,0.9728,0.183547
12650,0.972745,0.105698
12651,0.972308,0.166808
12652,0.972453,0.111355
12653,0.972407,0.13354
12654,0.972909,0.0414394
12655,0.973036,0.0728499
12656,0.972982,0.122569
12657,0.972586,0.131986
12658,0.972203,0.121331
12659,0.9725,0.0529337
12660,0.972787,0.0472162
12661,0.972742,0.120204
12662,0.972222,0.151996
12663,0.972344,0.0510941
12664,0.972154,0.123317
12665,0.972273,0.0383323
12666,0.972239,0.0824635
12667,0.9725,0.0460088
12668,0.972029,0.187112
12669,0.971857,0.134457
12670,0.97169,0.203091
12671,0.971806,0.0824645
12672,0.97137,0.140931
12673,0.971622,0.120618
12674,0.971867,0.0487293
12675,0.971974,0.106898
12676,0.972208,0.0719658
12677,0.972179,0.0939177
12678,0.971772,0.176567
12679,0.972,0.0434333
12680,0.972346,0.0522364
12681,0.971951,0.127318
12682,0.971325,0.314181
12683,0.971548,0.0574402
12684,0.971176,0.193407
12685,0.971279,0.0535989
12686,0.97092,0.199133
12687,0.970795,0.218721
12688,0.970449,0.230255
12689,0.970556,0.109552
12690,0.970769,0.0698947
12691,0.970978,0.063271
12692,0.970968,0.149042
12693,0.97117,0.053733
12694,0.971263,0.144912
12695,0.970833,0.164268
12696,0.970825,0.108326
12697,0.970918,0.0733939
12698,0.971111,0.0372781
12699,0.9712,0.0587669
12700,0.971089,0.108884
12701,0.971274,0.0579767
12702,0.970583,0.249608
12703,0.970769,0.0656007
12704,0.970952,0.0523942
12705,0.971226,0.0219322
12706,0.971495,0.0262935
12707,0.971296,0.131654
12708,0.971376,0.123942
12709,0.971182,0.14765
12710,0.971261,0.109281
12711,0.971339,0.0542798
12712,0.971504,0.0932086
12713,0.971754,0.0384563
12714,0.971826,0.0560352
12715,0.971724,0.100462
12716,0.971538,0.168756
12717,0.971525,0.150536
12718,0.971597,0.0975066
12719,0.97175,0.0921694
12720,0.971736,0.0893988
12721,0.971967,0.036793
12722,0.971951,0.09645
12723,0.971855,0.118238
12724,0.972,0.0593935
12725,0.971746,0.252793
12726,0.971339,0.234585
12727,0.971328,0.0959961
12728,0.97124,0.0973822
12729,0.971308,0.107234
12730,0.971069,0.11498
12731,0.971061,0.107276
12732,0.971203,0.0412662
12733,0.971119,0.0722118
12734,0.971111,0.0584658
12735,0.97125,0.0397083
12736,0.971095,0.10499
12737,0.971087,0.10976
12738,0.971151,0.0745286
12739,0.971143,0.178777
12740,0.970993,0.149743
12741,0.970986,0.110812
12742,0.970769,0.153652
12743,0.970417,0.18007
12744,0.970552,0.0516526
12745,0.970479,0.147923
12746,0.970476,0.103151
12747,0.970405,0.181873
12748,0.97047,0.0720273
12749,0.9706,0.0448019
12750,0.970596,0.0807244
12751,0.970461,0.213466
12752,0.970523,0.073725
12753,0.970649,0.0707079
12754,0.97071,0.108782
12755,0.970705,0.0998123
12756,0.970828,0.0535563
12757,0.970443,0.210203
12758,0.97044,0.110982
12759,0.9705,0.145014
12760,0.970497,0.129886
12761,0.970556,0.0759534
12762,0.970613,0.0430184
12763,0.970671,0.04992
12764,0.970667,0.0955307
12765,0.970783,0.0804785
12766,0.970838,0.10006
12767,0.970774,0.119249
12768,0.970888,0.0623314
12769,0.970941,0.0881217
12770,0.970877,0.109984
12771,0.970814,0.127197
12772,0.970694,0.130204
12773,0.970805,0.0311253
12774,0.970686,0.110362
12775,0.970568,0.156132
12776,0.970565,0.088248
12777,0.970506,0.118303
12778,0.970503,0.0887726
12779,0.970389,0.117901
12780,0.970387,0.124917
12781,0.970495,0.040448
12782,0.970601,0.05754
12783,0.970598,0.145917
12784,0.970541,0.117316
12785,0.970591,0.121072
12786,0.970588,0.0616747
12787,0.970585,0.0738971
12788,0.970635,0.0717437
12789,0.970789,0.0311017
12790,0.970838,0.0685052
12791,0.970729,0.144633
12792,0.970777,0.104136
12793,0.970773,0.116613
12794,0.97082,0.054542
12795,0.970816,0.0928799
12796,0.970964,0.0377911
12797,0.97101,0.0692976
12798,0.970955,0.141237
12799,0.971,0.084286
12800,0.970945,0.138755
12801,0.970941,0.147478
12802,0.970985,0.0753
12803,0.971029,0.101786
12804,0.971122,0.0317917
12805,0.971165,0.117414
12806,0.971063,0.155077
12807,0.970865,0.258406
12808,0.970861,0.106411
12809,0.970714,0.202918
12810,0.970616,0.130288
12811,0.970566,0.12421
12812,0.970657,0.0530927
12813,0.970701,0.0896171
12814,0.970698,0.0604049
12815,0.970602,0.115574
12816,0.970645,0.151387
12817,0.970642,0.0851244
12818,0.970685,0.0585215
12819,0.970545,0.13718
12820,0.970588,0.04907
12821,0.970586,0.111951
12822,0.970628,0.0960081
12823,0.970714,0.0385768
12824,0.970667,0.145677
12825,0.970398,0.269204
12826,0.970308,0.123415
12827,0.970307,0.0680244
12828,0.970262,0.086717
12829,0.970391,0.017545
12830,0.97026,0.152108
12831,0.970302,0.0482893
12832,0.970343,0.0863527
12833,0.970385,0.0646669
12834,0.970426,0.0663884
12835,0.970508,0.103185
12836,0.970464,0.12083
12837,0.970336,0.168312
12838,0.970377,0.109411
12839,0.970333,0.151932
12840,0.970415,0.0658222
12841,0.970413,0.0899793
12842,0.97037,0.103814
12843,0.970451,0.0407043
12844,0.970449,0.0676873
12845,0.970447,0.102948
12846,0.970405,0.144916
12847,0.970484,0.154791
12848,0.970602,0.0459208
12849,0.9706,0.11294
12850,0.970637,0.0575418
12851,0.970635,0.108063
12852,0.970593,0.0687208
12853,0.970669,0.0485236
12854,0.970706,0.0844346
12855,0.970664,0.150803
12856,0.970661,0.122435
12857,0.970659,0.0991551
12858,0.970618,0.180292
12859,0.970577,0.0946433
12860,0.970613,0.073167
12861,0.970687,0.0380755
12862,0.970722,0.0454295
12863,0.970644,0.185145
12864,0.970604,0.119527
12865,0.970564,0.204747
12866,0.970487,0.166322
12867,0.970373,0.190037
12868,0.970335,0.208534
12869,0.970407,0.0495735
12870,0.970406,0.0617598
12871,0.970257,0.261115
12872,0.97022,0.161716
12873,0.970255,0.04489
12874,0.970255,0.0778418
12875,0.970217,0.122105
12876,0.970072,0.145972
12877,0.97,0.105582
12878,0.969928,0.130308
12879,0.970036,0.0388614
12880,0.970107,0.0421326
12881,0.970035,0.12287
12882,0.970106,0.0292594
12883,0.970035,0.16066
12884,0.97,0.0976777
12885,0.970035,0.101293
12886,0.970035,0.124758
12887,0.97,0.105517
12888,0.970069,0.0668305
12889,0.970034,0.13951
12890,0.970034,0.0851435
12891,0.970034,0.0921646
12892,0.97,0.113072
12893,0.969966,0.108118
12894,0.97,0.111694
12895,0.970034,0.0537142
12896,0.970067,0.0470571
12897,0.970067,0.0867319
12898,0.969967,0.150623
12899,0.969933,0.110854
12900,0.9699,0.130198
12901,0.969934,0.112654
12902,0.97,0.0468405
12903,0.970099,0.0409399
12904,0.970131,0.0792907
12905,0.970196,0.0599061
12906,0.970163,0.133848
12907,0.970195,0.0720756
12908,0.970194,0.0766376
12909,0.970194,0.12649
12910,0.970193,0.0836024
12911,0.97016,0.269316
12912,0.970192,0.0761708
12913,0.970159,0.149051
12914,0.970222,0.0792578
12915,0.970222,0.0970395
12916,0.970158,0.133979
12917,0.970063,0.29324
12918,0.970031,0.147685
12919,0.97,0.103736
12920,0.97,0.127905
12921,0.97,0.119272
12922,0.969969,0.130511
12923,0.969846,0.195549
12924,0.969754,0.152188
12925,0.969816,0.0399874
12926,0.969786,0.128984
12927,0.969817,0.142418
12928,0.969757,0.13914
12929,0.969818,0.0483467
12930,0.969849,0.07632
12931,0.96988,0.0725818
12932,0.96994,0.0950808
12933,0.96991,0.172808
12934,0.96991,0.0968762
12935,0.969911,0.0884842
12936,0.969941,0.0844758
12937,0.969911,0.124272
12938,0.97,0.0375426
12939,0.970088,0.0292974
12940,0.970088,0.152168
12941,0.970146,0.0347274
12942,0.970233,0.0215537
12943,0.970233,0.0858632
12944,0.970145,0.23873
12945,0.970145,0.125342
12946,0.970144,0.144496
12947,0.970144,0.102029
12948,0.97,0.185324
12949,0.969971,0.106174
12950,0.97,0.0867068
12951,0.970057,0.0741939
12952,0.970057,0.1196
12953,0.970085,0.0615304
12954,0.970084,0.185452
12955,0.97014,0.039415
12956,0.970112,0.155818
12957,0.970168,0.0430226
12958,0.970223,0.0580815
12959,0.970222,0.0792675
12960,0.970222,0.10276
12961,0.970221,0.104738
12962,0.970248,0.0728396
12963,0.970275,0.0602463
12964,0.970219,0.170315
12965,0.970219,0.0807894
12966,0.9703,0.0268007
12967,0.970245,0.205506
12968,0.970217,0.10961
12969,0.970189,0.0798334
12970,0.970108,0.216009
12971,0.970027,0.18528
12972,0.970054,0.109881
12973,0.969947,0.228537
12974,0.969893,0.189071
12975,0.969867,0.131025
12976,0.969894,0.0743511
12977,0.969894,0.100698
12978,0.969842,0.192956
12979,0.969895,0.053325
12980,0.969948,0.0578876
12981,0.970026,0.0347997
12982,0.970052,0.0625579
12983,0.969948,0.168159
12984,0.97,0.0444074
12985,0.969948,0.171682
12986,0.969948,0.0868564
12987,0.969897,0.109282
12988,0.969974,0.0203537
12989,0.970026,0.0492095
12990,0.970077,0.056622
12991,0.970102,0.086601
12992,0.970127,0.0861128
12993,0.969949,0.299079
12994,0.969899,0.150025
12995,0.969874,0.0967625
12996,0.969874,0.116764
12997,0.969899,0.0825912
12998,0.969774,0.148573
12999,0.969825,0.0753281
13000,0.9698,0.0926326
13001,0.969851,0.0595334
13002,0.969876,0.0628409
13003,0.969876,0.0837048
13004,0.969901,0.0663305
13005,0.969852,0.117608
13006,0.969902,0.073256
13007,0.969926,0.0549852
13008,0.969927,0.0798933
13009,0.969927,0.0992196
13010,0.969903,0.132415
13011,0.969927,0.0691285
13012,0.969855,0.232162
13013,0.969758,0.162376
13014,0.969687,0.133069
13015,0.969688,0.140288
13016,0.969712,0.0688392
13017,0.969737,0.0737386
13018,0.969714,0.0868301
13019,0.969714,0.109286
13020,0.969715,0.111366
13021,0.969668,0.120181
13022,0.969716,0.0670816
13023,0.969717,0.163445
13024,0.969576,0.224649
13025,0.969531,0.196932
13026,0.969508,0.0900693
13027,0.969486,0.136628
13028,0.969464,0.128463
13029,0.969419,0.119421
13030,0.969443,0.0836233
13031,0.969444,0.0662528
13032,0.969446,0.0816282
13033,0.969516,0.0294267
13034,0.969563,0.0774252
13035,0.969564,0.119988
13036,0.969565,0.115653
13037,0.969635,0.0287997
13038,0.969636,0.131
13039,0.969614,0.151209
13040,0.969615,0.08656
13041,0.969593,0.11255
13042,0.969616,0.0879097
13043,0.969617,0.13219
13044,0.969595,0.174451
13045,0.969619,0.0900725
13046,0.969642,0.0873127
13047,0.969598,0.0771161
13048,0.969599,0.184696
13049,0.9696,0.118843
13050,0.969557,0.0911775
13051,0.96958,0.13939
13052,0.969581,0.0768745
13053,0.969581,0.0704647
13054,0.969495,0.166802
13055,0.969386,0.178836
13056,0.969387,0.152286
13057,0.96941,0.133529
13058,0.96939,0.208262
13059,0.96937,0.144803
13060,0.969371,0.164337
13061,0.969372,0.102532
13062,0.969309,0.262832
13063,0.969289,0.147552
13064,0.969269,0.142856
13065,0.969335,0.0285133
13066,0.969358,0.0528742
13067,0.969338,0.179998
13068,0.969382,0.0464933
13069,0.969362,0.0824592
13070,0.969384,0.0867302
13071,0.969428,0.0554088
13072,0.969281,0.250873
13073,0.969304,0.122855
13074,0.969284,0.155835
13075,0.969307,0.11986
13076,0.969308,0.152083
13077,0.969268,0.12387
13078,0.969269,0.0884812
13079,0.969229,0.131621
13080,0.96921,0.0928457
13081,0.969232,0.0831844
13082,0.969213,0.0885638
13083,0.969174,0.141568
13084,0.969216,0.0513223
13085,0.969239,0.0649083
13086,0.96924,0.107002
13087,0.969283,0.0429742
13088,0.969305,0.0449479
13089,0.969225,0.280369
13090,0.969124,0.251126
13091,0.969167,0.0429821
13092,0.969189,0.10156
13093,0.96919,0.075381
13094,0.969151,0.140467
13095,0.969113,0.233885
13096,0.969074,0.174825
13097,0.969116,0.0581337
13098,0.969058,0.270055
13099,0.96908,0.0806026
13100,0.969142,0.0590125
13101,0.969163,0.0686097
13102,0.969125,0.196955
13103,0.969048,0.19371
13104,0.96897,0.212917
13105,0.968972,0.183822
13106,0.968974,0.090479
13107,0.968996,0.0924958
13108,0.968998,0.0781485
13109,0.969059,0.0301843
13110,0.96908,0.0427623
13111,0.969121,0.0503549
13112,0.969084,0.142758
