,accuracies,losses
22622,0.9126,0.377354
22623,0.912476,0.492473
22624,0.912424,0.484524
22625,0.912418,0.419555
22626,0.912459,0.23789
22627,0.912453,0.358497
22628,0.912424,0.372733
22629,0.912349,0.392141
22630,0.91232,0.334436
22631,0.912338,0.278483
22632,0.912402,0.298296
22633,0.912465,0.163307
22634,0.912552,0.161803
22635,0.912569,0.261869
22636,0.912609,0.254531
22637,0.912603,0.2481
22638,0.912551,0.370227
22639,0.912545,0.357628
22640,0.912608,0.205876
22641,0.912602,0.373571
22642,0.912573,0.337057
22643,0.912522,0.423812
22644,0.912517,0.390869
22645,0.912646,0.189601
22646,0.912774,0.181035
22647,0.912812,0.236704
22648,0.912717,0.461034
22649,0.912667,0.33963
22650,0.912616,0.521115
22651,0.912544,0.358295
22652,0.912561,0.2657
22653,0.912687,0.165988
22654,0.912571,0.467285
22655,0.9125,0.37072
22656,0.912429,0.374657
22657,0.912467,0.251636
22658,0.912353,0.469743
22659,0.912304,0.383682
22660,0.912213,0.41448
22661,0.912229,0.349765
22662,0.912138,0.569838
22663,0.912091,0.387454
22664,0.912086,0.377119
22665,0.91221,0.170616
22666,0.912227,0.239918
22667,0.912308,0.260408
22668,0.912367,0.226564
22669,0.912426,0.235583
22670,0.912442,0.256208
22671,0.912415,0.227935
22672,0.912326,0.432894
22673,0.912342,0.334568
22674,0.912274,0.318903
22675,0.912311,0.268845
22676,0.912327,0.398164
22677,0.912301,0.346913
22678,0.91238,0.181239
22679,0.912313,0.493585
22680,0.912412,0.207248
22681,0.91251,0.149438
22682,0.912588,0.183027
22683,0.9125,0.508555
22684,0.912639,0.119202
22685,0.912613,0.274876
22686,0.912649,0.250911
22687,0.912725,0.17832
22688,0.912679,0.236957
22689,0.912571,0.48992
22690,0.912342,0.607358
22691,0.912378,0.271323
22692,0.912373,0.307694
22693,0.91251,0.169756
22694,0.912465,0.424966
22695,0.912238,0.659728
22696,0.912153,0.433147
22697,0.912249,0.215446
22698,0.912164,0.506552
22699,0.9122,0.33464
22700,0.912196,0.347103
22701,0.912191,0.237272
22702,0.912147,0.478818
22703,0.912024,0.512365
22704,0.91198,0.490909
22705,0.912016,0.407006
22706,0.912051,0.335622
22707,0.912008,0.310502
22708,0.912004,0.240393
22709,0.912118,0.152232
22710,0.912172,0.193794
22711,0.912148,0.308868
22712,0.912047,0.35487
22713,0.912043,0.281192
22714,0.912097,0.193331
22715,0.912171,0.238645
22716,0.912224,0.244303
22717,0.912259,0.347121
22718,0.912351,0.177491
22719,0.912327,0.424994
22720,0.912246,0.367186
22721,0.912126,0.50627
22722,0.912084,0.386938
22723,0.912099,0.412154
22724,0.91219,0.162597
22725,0.912281,0.179318
22726,0.912296,0.352195
22727,0.912178,0.377916
22728,0.912004,0.498676
22729,0.911849,0.636228
22730,0.911789,0.301234
22731,0.911823,0.327262
22732,0.911857,0.258418
22733,0.911948,0.158774
22734,0.912037,0.185531
22735,0.911996,0.430399
22736,0.911955,0.301844
22737,0.912007,0.234881
22738,0.912004,0.324008
22739,0.911907,0.444866
22740,0.91183,0.388674
22741,0.911863,0.297393
22742,0.911934,0.220184
22743,0.911985,0.272258
22744,0.912055,0.222445
22745,0.91196,0.419266
22746,0.912029,0.195872
22747,0.912117,0.18363
22748,0.912022,0.384851
22749,0.911927,0.507295
22750,0.911924,0.26598
22751,0.911938,0.302696
22752,0.911989,0.183197
22753,0.912022,0.318748
22754,0.91209,0.24229
22755,0.912122,0.272745
22756,0.912172,0.230442
22757,0.912186,0.366312
22758,0.912236,0.261852
22759,0.912286,0.162602
22760,0.912317,0.241989
22761,0.91242,0.170883
22762,0.91238,0.356933
22763,0.912429,0.261656
22764,0.912389,0.444574
22765,0.912421,0.172352
22766,0.912346,0.361441
22767,0.912412,0.142597
22768,0.91239,0.256521
22769,0.912439,0.272224
22770,0.912469,0.313224
22771,0.91257,0.13873
22772,0.912531,0.257225
22773,0.912544,0.276124
22774,0.912557,0.221756
22775,0.912535,0.279564
22776,0.912513,0.388702
22777,0.912526,0.415231
22778,0.912556,0.18622
22779,0.912638,0.211975
22780,0.912668,0.231222
22781,0.912732,0.182929
22782,0.912813,0.122535
22783,0.912928,0.160804
22784,0.91294,0.235322
22785,0.913003,0.189017
22786,0.913083,0.187356
22787,0.913112,0.180691
22788,0.913158,0.248811
22789,0.913305,0.0568485
22790,0.913418,0.0882882
22791,0.91353,0.101329
22792,0.913609,0.196962
22793,0.913552,0.381905
22794,0.913529,0.31937
22795,0.913624,0.0994129
22796,0.913702,0.17066
22797,0.913629,0.680277
22798,0.913773,0.0466333
22799,0.913817,0.330161
22800,0.94,0.263761
22801,0.925,0.330934
22802,0.913333,0.404266
22803,0.925,0.155138
22804,0.924,0.266849
22805,0.916667,0.332168
22806,0.911429,0.430227
22807,0.9125,0.253116
22808,0.908889,0.463056
22809,0.91,0.334515
22810,0.905455,0.52129
22811,0.904167,0.374313
22812,0.903077,0.407526
22813,0.898571,0.478198
22814,0.902,0.192267
22815,0.900625,0.365557
22816,0.904118,0.235204
22817,0.907778,0.18361
22818,0.91,0.214631
22819,0.9125,0.170218
22820,0.911905,0.37436
22821,0.913636,0.188331
22822,0.914348,0.208053
22823,0.915417,0.187793
22824,0.9164,0.273866
22825,0.918462,0.144333
22826,0.919259,0.321121
22827,0.919643,0.283338
22828,0.91931,0.25902
22829,0.919333,0.272932
22830,0.917742,0.393982
22831,0.919375,0.192019
22832,0.918485,0.327848
22833,0.919412,0.256861
22834,0.920286,0.170822
22835,0.920556,0.300501
22836,0.920541,0.349784
22837,0.920789,0.371851
22838,0.921795,0.188829
22839,0.9225,0.15905
22840,0.922439,0.314115
22841,0.921429,0.410278
22842,0.921395,0.252155
22843,0.921818,0.254858
22844,0.922444,0.200172
22845,0.923261,0.199172
22846,0.92234,0.322551
22847,0.922917,0.247829
22848,0.922449,0.264201
22849,0.9226,0.304847
22850,0.922941,0.283912
22851,0.921538,0.542634
22852,0.922264,0.205077
22853,0.921296,0.345692
22854,0.922,0.155557
22855,0.922321,0.268848
22856,0.922105,0.30318
22857,0.921724,0.279253
22858,0.921186,0.352825
22859,0.9215,0.238452
22860,0.922295,0.183845
22861,0.922903,0.237512
22862,0.923016,0.22681
22863,0.923281,0.194804
22864,0.922923,0.347505
22865,0.923485,0.139179
22866,0.923731,0.231473
22867,0.923824,0.226674
22868,0.923188,0.418652
22869,0.923,0.378967
22870,0.922676,0.374954
22871,0.922639,0.316965
22872,0.922055,0.423251
22873,0.921622,0.353926
22874,0.922133,0.212625
22875,0.921974,0.294584
22876,0.921818,0.301677
22877,0.921538,0.282259
22878,0.921139,0.422271
22879,0.921,0.315329
22880,0.920864,0.218482
22881,0.920366,0.336918
22882,0.92,0.506029
22883,0.920595,0.208543
22884,0.92,0.480517
22885,0.920116,0.222205
22886,0.91954,0.457437
22887,0.918864,0.678266
22888,0.917978,0.52486
22889,0.917778,0.308323
22890,0.918352,0.207999
22891,0.91837,0.305403
22892,0.918065,0.369768
22893,0.917872,0.322852
22894,0.917579,0.410782
22895,0.917604,0.285738
22896,0.917423,0.240447
22897,0.917449,0.29027
22898,0.917677,0.191275
22899,0.9181,0.202886
22900,0.918218,0.293647
22901,0.918333,0.240696
22902,0.917767,0.401965
22903,0.918173,0.176785
22904,0.918571,0.158321
22905,0.918962,0.141374
22906,0.919346,0.169113
22907,0.919167,0.402205
22908,0.91945,0.239807
22909,0.919727,0.253616
22910,0.92009,0.198252
22911,0.920446,0.197447
22912,0.920265,0.333525
22913,0.920439,0.205787
22914,0.920435,0.231601
22915,0.92,0.483345
22916,0.919402,0.411913
22917,0.918559,0.609572
22918,0.918739,0.274249
22919,0.918833,0.225752
22920,0.918678,0.286538
22921,0.918525,0.396393
22922,0.918618,0.283763
22923,0.918468,0.370797
22924,0.91808,0.31901
22925,0.917857,0.474595
22926,0.917402,0.596206
22927,0.917188,0.28742
22928,0.917287,0.208879
22929,0.917154,0.433355
22930,0.916412,0.632412
22931,0.915985,0.409941
22932,0.916391,0.215746
22933,0.916269,0.272382
22934,0.916593,0.226146
22935,0.916765,0.224649
22936,0.916715,0.356976
22937,0.916594,0.343024
22938,0.916547,0.316178
22939,0.915929,0.481914
22940,0.915957,0.357794
22941,0.915563,0.422643
22942,0.915245,0.348604
22943,0.914722,0.587164
22944,0.914828,0.236995
22945,0.914726,0.41537
22946,0.914354,0.470984
22947,0.913514,0.71076
22948,0.913087,0.386452
22949,0.913267,0.222589
22950,0.913576,0.207102
22951,0.913355,0.441567
22952,0.913399,0.292715
22953,0.913507,0.244616
22954,0.913806,0.265025
22955,0.913846,0.263621
22956,0.91414,0.197271
22957,0.913734,0.430353
22958,0.913396,0.373034
22959,0.91325,0.402863
22960,0.913106,0.36759
22961,0.913333,0.255296
22962,0.913313,0.254253
22963,0.913659,0.225584
22964,0.913818,0.279532
22965,0.913855,0.334165
22966,0.913713,0.381665
22967,0.913571,0.321317
22968,0.91355,0.260616
22969,0.913471,0.316875
22970,0.913333,0.35658
22971,0.913256,0.328835
22972,0.913064,0.384831
22973,0.913506,0.136678
22974,0.913314,0.378175
22975,0.913068,0.477994
22976,0.912994,0.324495
22977,0.912809,0.337492
22978,0.912514,0.371992
22979,0.912667,0.231471
22980,0.912762,0.246324
22981,0.912967,0.18625
22982,0.913169,0.228032
22983,0.913424,0.213208
22984,0.913243,0.373446
22985,0.913441,0.354782
22986,0.91369,0.20671
22987,0.91383,0.267702
22988,0.914021,0.261177
22989,0.91421,0.201293
22990,0.914293,0.271605
22991,0.914323,0.251878
22992,0.914456,0.31439
22993,0.914485,0.240061
22994,0.914513,0.235389
22995,0.914286,0.410195
22996,0.914619,0.148896
22997,0.914849,0.163467
22998,0.914874,0.361241
22999,0.9149,0.272788
23000,0.914776,0.354865
23001,0.914802,0.352414
23002,0.914926,0.264325
23003,0.915098,0.234852
23004,0.915219,0.158891
23005,0.915194,0.323359
23006,0.915217,0.338068
23007,0.915,0.473778
23008,0.914928,0.422959
23009,0.914667,0.649923
23010,0.914692,0.367622
23011,0.914764,0.319578
23012,0.91507,0.148299
23013,0.915093,0.324414
23014,0.915395,0.175643
23015,0.915417,0.328466
23016,0.915438,0.307785
23017,0.915596,0.199448
23018,0.915753,0.155712
23019,0.915818,0.301951
23020,0.916063,0.159535
23021,0.915766,0.352224
23022,0.91565,0.452718
23023,0.915893,0.138587
23024,0.915778,0.357953
23025,0.915266,0.637211
23026,0.915198,0.335348
23027,0.915132,0.271905
23028,0.915153,0.216993
23029,0.915304,0.143185
23030,0.915238,0.369622
23031,0.915215,0.311088
23032,0.915408,0.193629
23033,0.91547,0.264081
23034,0.915404,0.290693
23035,0.915466,0.241406
23036,0.915485,0.302415
23037,0.915504,0.345742
23038,0.915481,0.353959
23039,0.9155,0.369684
23040,0.915519,0.285941
23041,0.915455,0.24109
23042,0.915144,0.40121
23043,0.915246,0.219381
23044,0.915143,0.316488
23045,0.915122,0.353623
23046,0.91502,0.361921
23047,0.914798,0.515692
23048,0.9149,0.255796
23049,0.91476,0.375981
23050,0.914861,0.22015
23051,0.914881,0.255047
23052,0.914862,0.270841
23053,0.914724,0.334049
23054,0.914863,0.181698
23055,0.914961,0.265013
23056,0.915058,0.242807
23057,0.915078,0.229131
23058,0.915019,0.322334
23059,0.915115,0.2607
23060,0.915172,0.21444
23061,0.915305,0.189306
23062,0.915475,0.233752
23063,0.91553,0.478745
23064,0.915472,0.327958
23065,0.915414,0.365423
23066,0.915318,0.468316
23067,0.915,0.527108
23068,0.915056,0.416108
23069,0.915259,0.187666
23070,0.915351,0.193738
23071,0.915147,0.515257
23072,0.915055,0.360662
23073,0.915073,0.245052
23074,0.914982,0.324664
23075,0.915,0.299723
23076,0.91491,0.312132
23077,0.914856,0.34525
23078,0.914839,0.293198
23079,0.914893,0.216324
23080,0.915053,0.140614
23081,0.915,0.308582
23082,0.915053,0.227627
23083,0.915,0.441002
23084,0.915123,0.251212
23085,0.915245,0.295018
23086,0.915087,0.547477
23087,0.915069,0.295685
23088,0.915156,0.15786
23089,0.915138,0.245834
23090,0.915189,0.279876
23091,0.915205,0.389098
23092,0.915188,0.341157
23093,0.915136,0.35012
23094,0.915186,0.244928
23095,0.915068,0.329732
23096,0.915219,0.237205
23097,0.915201,0.389966
23098,0.914916,0.479038
23099,0.914733,0.487207
23100,0.914751,0.300263
23101,0.914669,0.467167
23102,0.914686,0.274775
23103,0.914737,0.220728
23104,0.914557,0.30116
23105,0.914608,0.289696
23106,0.914463,0.470672
23107,0.914545,0.308819
23108,0.914369,0.436729
23109,0.91429,0.326921
23110,0.914309,0.327956
23111,0.914231,0.556034
23112,0.914089,0.373867
23113,0.913949,0.589904
23114,0.913905,0.393198
23115,0.913956,0.260747
23116,0.913786,0.432321
23117,0.913648,0.51858
23118,0.913574,0.309162
23119,0.913531,0.300632
23120,0.913427,0.329935
23121,0.913323,0.400026
23122,0.913313,0.399874
23123,0.913117,0.465984
23124,0.912954,0.444608
23125,0.912945,0.279859
23126,0.912997,0.301051
23127,0.912957,0.413218
23128,0.913009,0.278721
23129,0.91303,0.254882
23130,0.912961,0.290606
23131,0.913072,0.223543
23132,0.913033,0.310154
23133,0.912874,0.410291
23134,0.912836,0.328452
23135,0.912768,0.326175
23136,0.912878,0.157134
23137,0.912929,0.264601
23138,0.913068,0.12768
23139,0.913235,0.139216
23140,0.913284,0.288087
23141,0.91345,0.185817
23142,0.913586,0.161274
23143,0.913663,0.214949
23144,0.913681,0.409653
23145,0.913497,0.412914
23146,0.913458,0.367141
23147,0.913391,0.320513
23148,0.913295,0.441235
23149,0.913286,0.285615
23150,0.913362,0.219022
23151,0.913381,0.253743
23152,0.913399,0.289019
23153,0.913475,0.255365
23154,0.91338,0.379245
23155,0.913511,0.189751
23156,0.913389,0.356084
23157,0.913547,0.183509
23158,0.913621,0.216427
23159,0.913528,0.300897
23160,0.913463,0.391414
23161,0.913481,0.269108
23162,0.913554,0.209127
23163,0.913571,0.229994
23164,0.913507,0.452118
23165,0.913579,0.234949
23166,0.91376,0.130039
23167,0.913777,0.326379
23168,0.913767,0.323694
23169,0.913865,0.2081
23170,0.91372,0.396313
23171,0.913656,0.36067
23172,0.913593,0.404482
23173,0.913422,0.623432
23174,0.913227,0.719297
23175,0.913005,0.401526
23176,0.912971,0.257866
23177,0.912989,0.318801
23178,0.913087,0.318674
23179,0.913,0.382389
23180,0.912966,0.300487
23181,0.913115,0.173174
23182,0.913107,0.306582
23183,0.912943,0.363231
23184,0.913039,0.190326
23185,0.912902,0.534716
23186,0.912765,0.397863
23187,0.912758,0.261796
23188,0.912956,0.130564
23189,0.913077,0.189265
23190,0.913222,0.183254
23191,0.913214,0.27759
23192,0.913206,0.237921
23193,0.913071,0.576724
23194,0.912937,0.55364
23195,0.913005,0.23935
23196,0.912947,0.361727
23197,0.91304,0.296366
23198,0.912982,0.333491
23199,0.91295,0.352425
23200,0.912968,0.265378
23201,0.91301,0.23929
23202,0.913077,0.229446
23203,0.913094,0.296744
23204,0.913136,0.306453
23205,0.913103,0.309779
23206,0.913194,0.239306
23207,0.91326,0.293614
23208,0.913325,0.189394
23209,0.913366,0.281925
23210,0.913382,0.353363
23211,0.913447,0.236908
23212,0.913317,0.420941
23213,0.913237,0.415295
23214,0.913084,0.440921
23215,0.913005,0.436894
23216,0.913022,0.223092
23217,0.913038,0.32113
23218,0.913031,0.248691
23219,0.913024,0.303948
23220,0.912993,0.325716
23221,0.912915,0.442665
23222,0.912861,0.375328
23223,0.912736,0.491211
23224,0.912682,0.484253
23225,0.912676,0.419524
23226,0.912717,0.236731
23227,0.91271,0.357963
23228,0.912681,0.371842
23229,0.912605,0.390711
23230,0.912575,0.333075
23231,0.912593,0.278043
23232,0.912656,0.297378
23233,0.912719,0.162862
23234,0.912805,0.160809
23235,0.912821,0.261172
23236,0.91286,0.253506
23237,0.912854,0.246849
23238,0.912802,0.368893
23239,0.912795,0.356896
23240,0.912857,0.204463
23241,0.912851,0.371952
23242,0.912799,0.335482
23243,0.912748,0.422422
23244,0.912742,0.390124
23245,0.91287,0.18881
23246,0.912998,0.180313
23247,0.913036,0.235486
23248,0.912962,0.460241
23249,0.912911,0.33877
23250,0.91286,0.520628
23251,0.912788,0.357312
23252,0.912804,0.264404
23253,0.91293,0.165
23254,0.912813,0.466102
23255,0.912741,0.37007
23256,0.91267,0.37406
23257,0.912707,0.250562
23258,0.912593,0.46882
23259,0.912543,0.382674
23260,0.912451,0.413036
23261,0.912468,0.348583
23262,0.912376,0.569742
23263,0.912328,0.386044
23264,0.912323,0.376326
23265,0.912446,0.169309
23266,0.912463,0.238924
23267,0.912543,0.260062
23268,0.912601,0.225357
23269,0.91266,0.234379
23270,0.912675,0.254868
23271,0.912648,0.226616
23272,0.912558,0.43217
23273,0.912574,0.333308
23274,0.912505,0.317999
23275,0.912542,0.268072
23276,0.912558,0.396629
23277,0.912531,0.345594
23278,0.91261,0.180347
23279,0.912542,0.49302
23280,0.91264,0.206264
23281,0.912739,0.148481
23282,0.912816,0.182236
23283,0.912727,0.507515
23284,0.912866,0.118462
23285,0.91284,0.27356
23286,0.912875,0.250156
23287,0.912951,0.177656
23288,0.912904,0.235953
23289,0.912796,0.489121
23290,0.912566,0.606127
23291,0.912622,0.269559
23292,0.912617,0.306326
23293,0.912753,0.169035
23294,0.912707,0.423813
23295,0.91248,0.658274
23296,0.912394,0.432025
23297,0.91249,0.214507
23298,0.912425,0.50589
23299,0.91246,0.332905
23300,0.912455,0.34618
23301,0.91245,0.236334
23302,0.912406,0.478594
23303,0.912282,0.510768
23304,0.912238,0.489766
23305,0.912273,0.406192
23306,0.912327,0.334126
23307,0.912283,0.308899
23308,0.912279,0.239635
23309,0.912392,0.151328
23310,0.912446,0.192876
23311,0.912422,0.307334
23312,0.91232,0.35377
23313,0.912315,0.279777
23314,0.912388,0.192387
23315,0.912461,0.237936
23316,0.912515,0.243548
23317,0.912548,0.346879
23318,0.91264,0.176262
23319,0.912615,0.424319
23320,0.912534,0.365212
23321,0.912414,0.504729
23322,0.912371,0.38593
23323,0.912386,0.411926
23324,0.912476,0.161681
23325,0.912567,0.178984
23326,0.912581,0.351218
23327,0.912462,0.376201
23328,0.912287,0.497827
23329,0.912132,0.636121
23330,0.912072,0.300195
23331,0.912105,0.326299
23332,0.912139,0.257804
23333,0.912228,0.157334
23334,0.912318,0.184664
23335,0.912276,0.429066
23336,0.912235,0.301436
23337,0.912286,0.234002
23338,0.912282,0.323282
23339,0.912185,0.443827
23340,0.912107,0.387864
23341,0.91214,0.296191
23342,0.91221,0.218873
23343,0.912261,0.271606
23344,0.91233,0.22168
23345,0.912234,0.419124
23346,0.912303,0.194875
23347,0.912391,0.182693
23348,0.912295,0.38439
23349,0.9122,0.504957
23350,0.912196,0.264739
23351,0.91221,0.302308
23352,0.91226,0.18251
23353,0.912292,0.318349
23354,0.91236,0.241219
23355,0.912392,0.271905
23356,0.912442,0.229049
23357,0.912455,0.365618
23358,0.912504,0.261462
23359,0.912554,0.162275
23360,0.912585,0.241389
23361,0.912687,0.169861
23362,0.912647,0.356041
23363,0.912695,0.260221
23364,0.912655,0.443614
23365,0.912686,0.171548
23366,0.91261,0.360527
23367,0.912676,0.141587
23368,0.912654,0.255155
23369,0.912702,0.271389
23370,0.912732,0.312422
23371,0.912832,0.137627
23372,0.912792,0.255719
23373,0.912805,0.274838
23374,0.912817,0.220688
23375,0.912795,0.278283
23376,0.912773,0.387873
23377,0.912785,0.414536
23378,0.912815,0.185031
23379,0.912897,0.21132
23380,0.912926,0.23017
23381,0.91299,0.182363
23382,0.91307,0.122155
23383,0.913185,0.160132
23384,0.913197,0.233855
23385,0.913259,0.187725
23386,0.913339,0.186389
23387,0.913367,0.179722
23388,0.913413,0.249015
23389,0.913559,0.0565083
23390,0.913672,0.0877552
23391,0.913784,0.100495
23392,0.913862,0.196264
23393,0.913805,0.380641
23394,0.913782,0.319624
23395,0.913876,0.0989023
23396,0.913953,0.169983
23397,0.91388,0.68023
23398,0.914023,0.0462695
23399,0.914067,0.329198
23400,0.94,0.262419
23401,0.925,0.329354
23402,0.913333,0.403833
23403,0.925,0.154254
23404,0.924,0.265988
23405,0.916667,0.330755
23406,0.911429,0.428713
23407,0.9125,0.252588
23408,0.908889,0.461827
23409,0.91,0.333312
23410,0.905455,0.520569
23411,0.904167,0.37358
23412,0.903077,0.407534
23413,0.898571,0.478077
23414,0.902,0.191098
23415,0.900625,0.364874
23416,0.904118,0.233489
23417,0.907778,0.182711
23418,0.91,0.213663
23419,0.9125,0.169237
23420,0.911905,0.373192
23421,0.913636,0.187939
23422,0.914348,0.207197
23423,0.915417,0.186501
23424,0.9164,0.272599
23425,0.918462,0.143578
23426,0.919259,0.320642
23427,0.919643,0.281971
23428,0.91931,0.258312
23429,0.919333,0.271935
23430,0.918065,0.393
23431,0.919688,0.190796
23432,0.918788,0.327126
23433,0.919706,0.255671
23434,0.920571,0.16962
23435,0.920833,0.299498
23436,0.920811,0.349321
23437,0.921053,0.370735
23438,0.922051,0.18766
23439,0.92275,0.157988
23440,0.922927,0.313342
23441,0.921905,0.409696
23442,0.922093,0.251347
23443,0.9225,0.254195
23444,0.923111,0.199193
23445,0.923913,0.198634
23446,0.922979,0.321442
23447,0.92375,0.246507
23448,0.923265,0.263438
23449,0.9234,0.303819
23450,0.923725,0.282963
23451,0.922308,0.541394
23452,0.923019,0.204432
23453,0.922037,0.344508
23454,0.922727,0.154393
23455,0.923036,0.267811
23456,0.922807,0.302379
23457,0.922414,0.277995
23458,0.922034,0.352098
23459,0.922333,0.237687
23460,0.923115,0.183091
23461,0.92371,0.236523
23462,0.92381,0.225828
23463,0.924219,0.193747
23464,0.923846,0.346684
23465,0.924242,0.138297
23466,0.924478,0.230413
23467,0.924559,0.226071
23468,0.923913,0.418345
23469,0.923714,0.377977
23470,0.92338,0.374673
23471,0.923333,0.315871
23472,0.92274,0.4214
23473,0.922432,0.352654
23474,0.922933,0.21134
23475,0.922763,0.293946
23476,0.922597,0.300237
23477,0.922308,0.28122
23478,0.921899,0.421766
23479,0.92175,0.313958
23480,0.921605,0.217854
23481,0.921098,0.335418
23482,0.920723,0.504965
23483,0.92131,0.207646
23484,0.920706,0.479711
23485,0.920814,0.221419
23486,0.92023,0.456202
23487,0.919545,0.677142
23488,0.918652,0.523751
23489,0.918444,0.306909
23490,0.919011,0.207215
23491,0.919022,0.304863
23492,0.91871,0.368185
23493,0.918511,0.321915
23494,0.918211,0.410175
23495,0.918229,0.285148
23496,0.918041,0.239334
23497,0.918061,0.288866
23498,0.918283,0.189906
23499,0.9187,0.202208
23500,0.918812,0.292757
23501,0.91902,0.240081
23502,0.918447,0.401039
23503,0.918846,0.176414
23504,0.919238,0.157185
23505,0.919623,0.140374
23506,0.92,0.168248
23507,0.919815,0.401485
23508,0.920092,0.23919
23509,0.920364,0.252848
23510,0.920721,0.197329
23511,0.921071,0.196209
23512,0.920885,0.331662
23513,0.921053,0.205127
23514,0.921043,0.231129
23515,0.920603,0.481553
23516,0.92,0.410902
23517,0.919153,0.608809
23518,0.919244,0.273171
23519,0.919333,0.224954
23520,0.919174,0.285901
23521,0.919016,0.395429
23522,0.919106,0.282687
23523,0.918952,0.369678
23524,0.91856,0.317771
23525,0.918333,0.473833
23526,0.917874,0.595667
23527,0.917656,0.286443
23528,0.917752,0.207992
23529,0.917615,0.432467
23530,0.91687,0.631237
23531,0.916439,0.408555
23532,0.916842,0.214838
23533,0.916716,0.270899
23534,0.917037,0.225652
23535,0.917206,0.224024
23536,0.917153,0.355349
23537,0.917029,0.341527
23538,0.916978,0.315351
23539,0.916357,0.480595
23540,0.916383,0.357245
23541,0.915986,0.421244
23542,0.915664,0.346696
23543,0.915139,0.587098
23544,0.915241,0.236072
23545,0.915137,0.413689
23546,0.914762,0.469588
23547,0.913919,0.711047
23548,0.91349,0.385469
23549,0.913667,0.221696
23550,0.913974,0.206623
23551,0.91375,0.440843
23552,0.913791,0.291839
23553,0.913896,0.24353
23554,0.914194,0.264199
23555,0.914231,0.262141
23556,0.914522,0.196401
23557,0.914114,0.429007
23558,0.913774,0.370864
23559,0.913688,0.402231
23560,0.91354,0.366506
23561,0.913765,0.254234
23562,0.913742,0.252588
23563,0.914085,0.224877
23564,0.914242,0.278722
23565,0.914277,0.333656
23566,0.914132,0.380706
23567,0.913988,0.319999
23568,0.913965,0.259084
23569,0.913882,0.314805
23570,0.913743,0.355325
23571,0.913663,0.327997
23572,0.913468,0.383618
23573,0.913908,0.135735
23574,0.913714,0.377345
23575,0.913466,0.476043
23576,0.91339,0.322915
23577,0.913258,0.335907
23578,0.912961,0.370544
23579,0.913111,0.230742
23580,0.913204,0.245336
23581,0.913407,0.18561
23582,0.913607,0.226898
23583,0.913859,0.212558
23584,0.913676,0.372639
23585,0.913871,0.354719
23586,0.914118,0.205465
23587,0.914255,0.267181
23588,0.914444,0.260484
23589,0.914632,0.200142
23590,0.914712,0.270394
23591,0.91474,0.250607
23592,0.91487,0.312758
23593,0.914897,0.238668
23594,0.914923,0.234585
23595,0.914694,0.409214
23596,0.915025,0.147949
23597,0.915253,0.163081
23598,0.915276,0.360318
23599,0.9153,0.271373
23600,0.915224,0.35313
23601,0.915247,0.351013
23602,0.915369,0.262836
23603,0.915539,0.233992
23604,0.915659,0.158193
23605,0.915631,0.322247
23606,0.915652,0.337764
23607,0.915433,0.473315
23608,0.915359,0.422503
23609,0.915095,0.650375
23610,0.915118,0.367225
23611,0.915189,0.319091
23612,0.915493,0.147647
23613,0.915514,0.323678
23614,0.915814,0.174585
23615,0.915833,0.327567
23616,0.915853,0.307574
23617,0.916009,0.198978
23618,0.916164,0.154917
23619,0.916227,0.301451
23620,0.916471,0.158261
23621,0.916171,0.350029
23622,0.916054,0.452636
23623,0.916295,0.137586
23624,0.916178,0.356723
23625,0.915664,0.635441
23626,0.915595,0.334153
23627,0.915526,0.270475
23628,0.915546,0.216167
23629,0.915696,0.142333
23630,0.915628,0.369629
23631,0.915603,0.310001
23632,0.915794,0.192567
23633,0.915855,0.262857
23634,0.915787,0.289977
23635,0.915847,0.240591
23636,0.915865,0.301105
23637,0.915882,0.344567
23638,0.915858,0.352547
23639,0.915875,0.369323
23640,0.915892,0.285225
23641,0.915826,0.240207
23642,0.915556,0.399515
23643,0.915656,0.218406
23644,0.915551,0.315128
23645,0.915528,0.353028
23646,0.915425,0.360797
23647,0.915242,0.514555
23648,0.915341,0.254979
23649,0.9152,0.374559
23650,0.915299,0.218787
23651,0.915317,0.254213
23652,0.915296,0.269607
23653,0.915157,0.333399
23654,0.915294,0.180807
23655,0.915391,0.264265
23656,0.915486,0.242092
23657,0.915504,0.228364
23658,0.915444,0.321512
23659,0.915577,0.259556
23660,0.915632,0.213705
23661,0.915763,0.188369
23662,0.915932,0.232806
23663,0.915985,0.47807
23664,0.915925,0.32622
23665,0.915865,0.364651
23666,0.915768,0.467289
23667,0.915448,0.526673
23668,0.915502,0.415579
23669,0.915704,0.186543
23670,0.915793,0.192855
23671,0.915588,0.51535
23672,0.915495,0.360669
23673,0.915511,0.243932
23674,0.915418,0.323237
23675,0.915435,0.299327
23676,0.915343,0.311157
23677,0.915288,0.344004
23678,0.915269,0.292463
23679,0.915321,0.21516
23680,0.91548,0.13973
23681,0.915426,0.307312
23682,0.915477,0.226568
23683,0.915423,0.440286
23684,0.915544,0.25077
23685,0.915664,0.294489
23686,0.915505,0.546193
23687,0.915486,0.294502
23688,0.915571,0.157102
23689,0.915552,0.244983
23690,0.915601,0.278392
23691,0.915616,0.38683
23692,0.915597,0.340294
23693,0.915544,0.348428
23694,0.915593,0.243835
23695,0.915473,0.328965
23696,0.915623,0.235637
23697,0.915604,0.388469
23698,0.915318,0.477595
